locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPFNFPML_03835	CDS	747		1.-.-.-		putative oxidoreductase
GPFNFPML_03836	CDS	1470		1.2.1.3		Putative aldehyde dehydrogenase
GPFNFPML_03837	CDS	642				putative HTH-type transcriptional regulator
GPFNFPML_03838	CDS	1209		1.14.-.-	COG2124	Putative cytochrome P450 123
GPFNFPML_03839	CDS	828	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
GPFNFPML_03840	CDS	1356		1.14.14.154	COG2124	Lanosterol 14-alpha demethylase
GPFNFPML_03841	CDS	207	suaB			Ferredoxin-1
GPFNFPML_03842	CDS	546				hypothetical protein
GPFNFPML_03843	CDS	1128	adhB_2	1.1.1.1	COG1062	Alcohol dehydrogenase B
GPFNFPML_03844	CDS	420				hypothetical protein
GPFNFPML_03845	CDS	402			COG0537	putative HIT-like protein
GPFNFPML_03846	CDS	1458	tcrY_3	2.7.13.3		putative sensor histidine kinase TcrY
GPFNFPML_03847	CDS	672	tcrX_3		COG0745	putative transcriptional regulatory protein TcrX
GPFNFPML_03848	CDS	726				hypothetical protein
GPFNFPML_03849	tRNA	73				tRNA-Thr(tgt)
GPFNFPML_03850	CDS	501				hypothetical protein
GPFNFPML_03851	CDS	441				hypothetical protein
GPFNFPML_03852	CDS	729				hypothetical protein
GPFNFPML_03853	CDS	354				hypothetical protein
GPFNFPML_03854	CDS	426				hypothetical protein
GPFNFPML_03855	CDS	675				hypothetical protein
GPFNFPML_03856	CDS	822				hypothetical protein
GPFNFPML_03857	CDS	894			COG0589	Universal stress protein
GPFNFPML_03858	CDS	795				Universal stress protein
GPFNFPML_03859	CDS	1182	rip3		COG0517	Putative zinc metalloprotease Rip3
GPFNFPML_03860	CDS	432	hrp1		COG0517	Hypoxic response protein 1
GPFNFPML_03861	CDS	1167				putative protein
GPFNFPML_03862	CDS	255				Putative uncharacterized protein
GPFNFPML_03863	CDS	1125				putative protein
GPFNFPML_03864	CDS	393			COG1371	putative protein archease
GPFNFPML_03865	CDS	1299	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
GPFNFPML_03866	CDS	282				putative protein
GPFNFPML_03867	CDS	486				putative protein
GPFNFPML_03868	CDS	198				hypothetical protein
GPFNFPML_03869	CDS	2337				hypothetical protein
GPFNFPML_03870	CDS	630		2.7.1.-	COG3896	Putative O-phosphotransferase
GPFNFPML_03871	CDS	657			COG0586	putative membrane protein
GPFNFPML_03872	CDS	447				hypothetical protein
GPFNFPML_03873	CDS	333				hypothetical protein
GPFNFPML_03874	CDS	360				hypothetical protein
GPFNFPML_03875	CDS	459	cadI		COG0346	Cadmium-induced protein CadI
GPFNFPML_03876	CDS	381	arsR1		COG0640	Arsenic resistance transcriptional regulator ArsR1
GPFNFPML_03877	CDS	1497	arsC	1.20.4.4		Arsenate reductase
GPFNFPML_03878	CDS	309				hypothetical protein
GPFNFPML_03879	tRNA	73				tRNA-Val(cac)
GPFNFPML_03880	tRNA	74				tRNA-Gly(gcc)
GPFNFPML_03881	tRNA	74				tRNA-Cys(gca)
GPFNFPML_03882	tRNA	75				tRNA-Val(gac)
GPFNFPML_03883	CDS	432				putative protein
GPFNFPML_03884	CDS	999	xerC_3			Tyrosine recombinase XerC
GPFNFPML_03885	CDS	465				hypothetical protein
GPFNFPML_03886	CDS	201				hypothetical protein
GPFNFPML_03887	CDS	1440				hypothetical protein
GPFNFPML_03888	CDS	480				hypothetical protein
GPFNFPML_03889	CDS	501				hypothetical protein
GPFNFPML_03890	CDS	324				Toxin
GPFNFPML_03891	CDS	246				Antitoxin
GPFNFPML_03892	CDS	1428				hypothetical protein
GPFNFPML_03893	CDS	393				hypothetical protein
GPFNFPML_03894	CDS	261				hypothetical protein
GPFNFPML_03895	CDS	366				putative protein
GPFNFPML_03896	CDS	1128			COG0582	Putative prophage phiRv2 integrase
GPFNFPML_03897	CDS	159				hypothetical protein
GPFNFPML_03898	CDS	273				hypothetical protein
GPFNFPML_03899	CDS	234				hypothetical protein
GPFNFPML_03900	CDS	255				hypothetical protein
GPFNFPML_03901	CDS	282				hypothetical protein
GPFNFPML_03902	CDS	780				hypothetical protein
GPFNFPML_03903	CDS	2565			COG0574	putative protein
GPFNFPML_03904	CDS	657				hypothetical protein
GPFNFPML_03905	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
GPFNFPML_03906	CDS	351				hypothetical protein
GPFNFPML_03907	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
GPFNFPML_03908	CDS	798				hypothetical protein
GPFNFPML_03909	CDS	1320				hypothetical protein
GPFNFPML_03910	CDS	903	lacF			Lactose transport system permease protein LacF
GPFNFPML_03911	CDS	843	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
GPFNFPML_03912	CDS	1074	msiK_2	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
GPFNFPML_03913	CDS	975				hypothetical protein
GPFNFPML_03914	CDS	642				hypothetical protein
GPFNFPML_03915	CDS	489				hypothetical protein
GPFNFPML_03916	CDS	408				hypothetical protein
GPFNFPML_03917	CDS	843				hypothetical protein
GPFNFPML_03918	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
GPFNFPML_03919	CDS	435	hspX		COG0071	Alpha-crystallin
GPFNFPML_03920	CDS	2040			COG1926	putative protein
GPFNFPML_03921	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
GPFNFPML_03922	CDS	840			COG0589	Universal stress protein
GPFNFPML_03923	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
GPFNFPML_03924	CDS	885			COG0589	Universal stress protein
GPFNFPML_03925	CDS	960			COG0053	putative cation efflux system protein
GPFNFPML_03926	CDS	1548				hypothetical protein
GPFNFPML_03927	CDS	309				hypothetical protein
GPFNFPML_03928	CDS	606	higB2_1		COG4683	Putative toxin HigB2
GPFNFPML_03929	CDS	306	higA2_1			Putative antitoxin HigA2
GPFNFPML_03930	CDS	288				hypothetical protein
GPFNFPML_03931	CDS	351		3.1.-.-		Putative ribonuclease VapC45
GPFNFPML_03932	CDS	720			COG2442	Putative antitoxin VapB45
GPFNFPML_03933	CDS	1041				hypothetical protein
GPFNFPML_03934	CDS	612				hypothetical protein
GPFNFPML_03935	CDS	204	fas2			Ferredoxin fas2
GPFNFPML_03936	CDS	1182		1.14.-.-		Putative cytochrome P450 143
GPFNFPML_03937	CDS	4176	eccC5_2		COG1674	ESX-5 secretion system protein EccC5
GPFNFPML_03938	CDS	1521	eccB5	3.6.-.-		ESX-5 secretion system ATPase EccB5
GPFNFPML_03939	CDS	2184	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
GPFNFPML_03940	CDS	564				hypothetical protein
GPFNFPML_03941	CDS	1794				hypothetical protein
GPFNFPML_03942	CDS	450				hypothetical protein
GPFNFPML_03943	CDS	1215		1.14.-.-	COG2124	Cytochrome P450 144
GPFNFPML_03944	CDS	561				putative HTH-type transcriptional regulator
GPFNFPML_03945	CDS	819	phy	3.7.1.4		Phloretin hydrolase
GPFNFPML_03946	CDS	1341				hypothetical protein
GPFNFPML_03947	CDS	696	ttgV_2			HTH-type transcriptional regulator TtgV
GPFNFPML_03948	CDS	285				hypothetical protein
GPFNFPML_03949	CDS	1287		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
GPFNFPML_03950	CDS	1206				hypothetical protein
GPFNFPML_03951	CDS	93				hypothetical protein
GPFNFPML_03952	CDS	1203				hypothetical protein
GPFNFPML_03953	CDS	1857				hypothetical protein
GPFNFPML_03954	CDS	390	ahpD_2	1.11.1.15		Alkyl hydroperoxide reductase AhpD
GPFNFPML_03955	CDS	270	csoR_2		COG1937	Copper-sensing transcriptional repressor CsoR
GPFNFPML_03956	CDS	147				hypothetical protein
GPFNFPML_03957	CDS	141				hypothetical protein
GPFNFPML_03958	CDS	1764				hypothetical protein
GPFNFPML_03959	CDS	774	echA8_3	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
GPFNFPML_03960	CDS	1038	caiD_5	4.2.1.149		Carnitinyl-CoA dehydratase
GPFNFPML_03961	CDS	837				hypothetical protein
GPFNFPML_03962	CDS	861				hypothetical protein
GPFNFPML_03963	CDS	1218	fadA_4	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
GPFNFPML_03964	CDS	951		3.1.-.-	COG2755	GDSL-like esterase
GPFNFPML_03965	CDS	1068	aes_6	3.1.1.-		Acetyl esterase
GPFNFPML_03966	CDS	1395	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
GPFNFPML_03967	CDS	477	pra		COG1714	Proline-rich antigen 
GPFNFPML_03968	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
GPFNFPML_03969	CDS	495	greA		COG0782	Transcription elongation factor GreA
GPFNFPML_03970	CDS	435				hypothetical protein
GPFNFPML_03971	CDS	888	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
GPFNFPML_03972	CDS	267				hypothetical protein
GPFNFPML_03973	CDS	2022				hypothetical protein
GPFNFPML_03974	CDS	120				hypothetical protein
GPFNFPML_03975	CDS	729				hypothetical protein
GPFNFPML_03976	CDS	789		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
GPFNFPML_03977	CDS	96				hypothetical protein
GPFNFPML_03978	CDS	2274				hypothetical protein
GPFNFPML_03979	CDS	312	uppS_2	2.5.1.89		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
GPFNFPML_03980	CDS	306				hypothetical protein
GPFNFPML_03981	CDS	183				hypothetical protein
GPFNFPML_03982	CDS	456				hypothetical protein
GPFNFPML_03983	CDS	1332				hypothetical protein
GPFNFPML_03984	CDS	264				hypothetical protein
GPFNFPML_03985	CDS	1035				hypothetical protein
GPFNFPML_03986	CDS	204				hypothetical protein
GPFNFPML_03987	CDS	447	slyA			Transcriptional regulator SlyA
GPFNFPML_03988	CDS	906	hcaB_7	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
GPFNFPML_03989	CDS	756				hypothetical protein
GPFNFPML_03990	CDS	627				hypothetical protein
GPFNFPML_03991	CDS	390				hypothetical protein
GPFNFPML_03992	CDS	255				hypothetical protein
GPFNFPML_03993	CDS	345				hypothetical protein
GPFNFPML_03994	tRNA	75				tRNA-Leu(taa)
GPFNFPML_03995	CDS	765				hypothetical protein
GPFNFPML_03996	CDS	147				hypothetical protein
GPFNFPML_03997	CDS	1233				hypothetical protein
GPFNFPML_03998	CDS	1632	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
GPFNFPML_03999	CDS	1059	ord_2	1.4.1.26		2,4-diaminopentanoate dehydrogenase
GPFNFPML_04000	CDS	474				hypothetical protein
GPFNFPML_04001	CDS	864	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
GPFNFPML_04002	CDS	885				hypothetical protein
GPFNFPML_04003	CDS	1083			COG1752	putative NTE family protein
GPFNFPML_04004	CDS	384				hypothetical protein
GPFNFPML_04005	CDS	567				hypothetical protein
GPFNFPML_04006	CDS	396	glpE_4	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GPFNFPML_04007	CDS	1497				hypothetical protein
GPFNFPML_04008	CDS	606				hypothetical protein
GPFNFPML_04009	CDS	948	sigJ			ECF RNA polymerase sigma factor SigJ
GPFNFPML_04010	CDS	1317		2.6.1.-	COG0161	putative aminotransferase
GPFNFPML_04011	CDS	1218				hypothetical protein
GPFNFPML_04012	CDS	1509	galP			Galactose-proton symporter
GPFNFPML_04013	CDS	1152	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
GPFNFPML_04014	CDS	846				hypothetical protein
GPFNFPML_04015	CDS	312				hypothetical protein
GPFNFPML_04016	CDS	441	merR1			Mercuric resistance operon regulatory protein
GPFNFPML_04017	CDS	870	yhjD		COG1295	Inner membrane protein YhjD
GPFNFPML_04018	CDS	1011	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GPFNFPML_04019	CDS	633	rutD_3	3.5.1.-		Putative aminoacrylate hydrolase RutD
GPFNFPML_04020	CDS	1230	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
GPFNFPML_04021	CDS	1350	metY	2.5.1.49	COG2873	O-acetyl-L-homoserine sulfhydrylase
GPFNFPML_04022	CDS	1140	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
GPFNFPML_04023	CDS	711		2.1.1.-	COG0500	putative methyltransferase
GPFNFPML_04024	CDS	1212				PPE family protein PPE34
GPFNFPML_04025	CDS	798	lin	3.4.-.-		Linocin-M18
GPFNFPML_04026	CDS	1008	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
GPFNFPML_04027	CDS	1302	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
GPFNFPML_04028	CDS	348				hypothetical protein
GPFNFPML_04029	CDS	657		2.8.3.-	COG1670	Putative succinyl-CoA transferase
GPFNFPML_04030	CDS	2301	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
GPFNFPML_04031	CDS	630				hypothetical protein
GPFNFPML_04032	CDS	957	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GPFNFPML_04033	CDS	1599	cpsY	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
GPFNFPML_04034	CDS	390				hypothetical protein
GPFNFPML_04035	CDS	1584	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GPFNFPML_04036	CDS	1095	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GPFNFPML_04037	CDS	183				hypothetical protein
GPFNFPML_04038	CDS	1107	gcvT_2	2.1.2.10		Aminomethyltransferase
GPFNFPML_04039	CDS	888				hypothetical protein
GPFNFPML_04040	CDS	681				hypothetical protein
GPFNFPML_04041	CDS	99				hypothetical protein
GPFNFPML_04042	CDS	231				hypothetical protein
GPFNFPML_04043	CDS	426				hypothetical protein
GPFNFPML_04044	CDS	2397				hypothetical protein
GPFNFPML_04045	CDS	258				Antitoxin VapB31
GPFNFPML_04046	CDS	429		3.1.-.-	COG1848	Ribonuclease VapC31
GPFNFPML_04047	CDS	138				hypothetical protein
GPFNFPML_04048	CDS	270				putative protein
GPFNFPML_04049	CDS	885	mmsB_2	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
GPFNFPML_04050	CDS	1173	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GPFNFPML_04051	CDS	1533	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
GPFNFPML_04052	CDS	1755		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
GPFNFPML_04053	CDS	1938				putative PPE family protein PPE40
GPFNFPML_04054	CDS	171				hypothetical protein
GPFNFPML_04055	CDS	630				hypothetical protein
GPFNFPML_04056	CDS	1365	aofH	1.4.3.-	COG1231	Putative flavin-containing monoamine oxidase AofH
GPFNFPML_04057	CDS	972	rutD_4	3.5.1.-		Putative aminoacrylate hydrolase RutD
GPFNFPML_04058	CDS	483				hypothetical protein
GPFNFPML_04059	CDS	603				hypothetical protein
GPFNFPML_04060	CDS	708		1.-.-.-		putative oxidoreductase
GPFNFPML_04061	CDS	1488	aam	3.5.1.13	COG0154	Acylamidase
GPFNFPML_04062	CDS	957	dhmA	3.8.1.5	COG0596	Haloalkane dehalogenase
GPFNFPML_04063	CDS	861	bpoC_3	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
GPFNFPML_04064	CDS	516	ddn_2	1.-.-.-		Deazaflavin-dependent nitroreductase
GPFNFPML_04065	CDS	294				hypothetical protein
GPFNFPML_04066	CDS	1290			COG1373	putative protein
GPFNFPML_04067	CDS	435		3.1.-.-		Ribonuclease VapC49
GPFNFPML_04068	CDS	249			COG4118	Putative antitoxin VapB49
GPFNFPML_04069	CDS	339	higB2_2		COG4683	Putative toxin HigB2
GPFNFPML_04070	CDS	153				hypothetical protein
GPFNFPML_04071	CDS	897	mmaA4	2.1.1.-	COG2230	Hydroxymycolate synthase MmaA4
GPFNFPML_04072	CDS	882	mmaA3	2.1.1.-	COG2230	Methoxy mycolic acid synthase MmaA3
GPFNFPML_04073	CDS	921	mmaA2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase MmaA2
GPFNFPML_04074	CDS	861	mmaA1	2.1.1.-	COG2230	Mycolic acid methyltransferase MmaA1
GPFNFPML_04075	CDS	906	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
GPFNFPML_04076	CDS	1467			COG0661	putative protein
GPFNFPML_04077	CDS	3732				hypothetical protein
GPFNFPML_04078	CDS	675				hypothetical protein
GPFNFPML_04079	CDS	597				hypothetical protein
GPFNFPML_04080	CDS	2478				hypothetical protein
GPFNFPML_04081	CDS	3804				hypothetical protein
GPFNFPML_04082	CDS	1548	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
GPFNFPML_04083	CDS	837				hypothetical protein
GPFNFPML_04084	CDS	180				hypothetical protein
GPFNFPML_04085	CDS	435				hypothetical protein
GPFNFPML_04086	CDS	462		3.1.1.74		putative cutinase
GPFNFPML_04087	CDS	2745				hypothetical protein
GPFNFPML_04088	CDS	1407		2.3.1.20		Putative diacyglycerol O-acyltransferase
GPFNFPML_04089	CDS	384				hypothetical protein
GPFNFPML_04090	CDS	789				hypothetical protein
GPFNFPML_04091	CDS	135				hypothetical protein
GPFNFPML_04092	CDS	1017				hypothetical protein
GPFNFPML_04093	CDS	3534				hypothetical protein
GPFNFPML_04094	CDS	147				hypothetical protein
GPFNFPML_04095	CDS	156				hypothetical protein
GPFNFPML_04096	CDS	249				hypothetical protein
GPFNFPML_04097	CDS	177				hypothetical protein
GPFNFPML_04098	CDS	249				hypothetical protein
GPFNFPML_04099	CDS	183				hypothetical protein
GPFNFPML_04100	CDS	246				hypothetical protein
GPFNFPML_04101	CDS	366				hypothetical protein
GPFNFPML_04102	CDS	180				hypothetical protein
GPFNFPML_04103	CDS	141				hypothetical protein
GPFNFPML_04104	CDS	339				hypothetical protein
GPFNFPML_04105	CDS	153				hypothetical protein
GPFNFPML_04106	CDS	420				hypothetical protein
GPFNFPML_04107	CDS	285				hypothetical protein
GPFNFPML_04108	CDS	261				hypothetical protein
GPFNFPML_04109	CDS	534				hypothetical protein
GPFNFPML_04110	CDS	405				hypothetical protein
GPFNFPML_04111	CDS	258				hypothetical protein
GPFNFPML_04112	CDS	135				hypothetical protein
GPFNFPML_04113	CDS	129				hypothetical protein
GPFNFPML_04114	CDS	618				hypothetical protein
GPFNFPML_04115	CDS	1017				hypothetical protein
GPFNFPML_04116	CDS	582		2.5.1.17	COG2096	Corrinoid adenosyltransferase
GPFNFPML_04117	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GPFNFPML_04118	rRNA	1529				16S ribosomal RNA
GPFNFPML_04119	rRNA	1518				23S ribosomal RNA (partial)
GPFNFPML_04120	CDS	1185				hypothetical protein
GPFNFPML_04121	CDS	186				hypothetical protein
GPFNFPML_04122	CDS	210				hypothetical protein
GPFNFPML_04123	CDS	1266				hypothetical protein
GPFNFPML_04124	CDS	621				hypothetical protein
GPFNFPML_04125	CDS	348				putative protein
GPFNFPML_04126	CDS	153	higA2_2			Putative antitoxin HigA2
GPFNFPML_04127	CDS	882				hypothetical protein
GPFNFPML_04128	CDS	585				hypothetical protein
GPFNFPML_04129	CDS	1026				hypothetical protein
GPFNFPML_04130	CDS	189				hypothetical protein
GPFNFPML_04131	CDS	144				hypothetical protein
GPFNFPML_04132	CDS	204				hypothetical protein
GPFNFPML_04133	CDS	204				hypothetical protein
GPFNFPML_04134	CDS	174				hypothetical protein
GPFNFPML_04135	CDS	231				hypothetical protein
GPFNFPML_04136	CDS	141				hypothetical protein
GPFNFPML_04137	CDS	120				hypothetical protein
GPFNFPML_04138	CDS	390				hypothetical protein
GPFNFPML_04139	CDS	135				hypothetical protein
GPFNFPML_04140	CDS	300				hypothetical protein
GPFNFPML_04141	CDS	270				hypothetical protein
GPFNFPML_04142	CDS	3336				hypothetical protein
GPFNFPML_04143	CDS	1176				PPE family protein PPE15
GPFNFPML_04144	CDS	828				hypothetical protein
GPFNFPML_04145	CDS	273				hypothetical protein
GPFNFPML_04146	CDS	2433				hypothetical protein
GPFNFPML_04147	CDS	435				hypothetical protein
GPFNFPML_04148	CDS	297				hypothetical protein
GPFNFPML_04149	CDS	336				hypothetical protein
GPFNFPML_04150	CDS	498				hypothetical protein
GPFNFPML_04151	CDS	840				hypothetical protein
GPFNFPML_04152	CDS	228				hypothetical protein
GPFNFPML_04153	CDS	426				hypothetical protein
GPFNFPML_04154	CDS	483				hypothetical protein
GPFNFPML_04155	CDS	330				hypothetical protein
GPFNFPML_04156	CDS	609				hypothetical protein
GPFNFPML_04157	CDS	300				PE family protein PE13
GPFNFPML_04158	CDS	1182				PPE family protein PPE26
GPFNFPML_04159	CDS	780				hypothetical protein
GPFNFPML_04160	CDS	705				hypothetical protein
GPFNFPML_04161	CDS	303				hypothetical protein
GPFNFPML_04162	CDS	318				hypothetical protein
GPFNFPML_04163	CDS	369				hypothetical protein
GPFNFPML_04164	CDS	348				hypothetical protein
GPFNFPML_04165	CDS	198				hypothetical protein
GPFNFPML_04166	CDS	150				hypothetical protein
GPFNFPML_04167	CDS	210				hypothetical protein
GPFNFPML_04168	CDS	189				hypothetical protein
GPFNFPML_04169	CDS	171				hypothetical protein
GPFNFPML_04170	CDS	492				hypothetical protein
GPFNFPML_04171	CDS	162				hypothetical protein
GPFNFPML_04172	CDS	1011				hypothetical protein
GPFNFPML_04173	CDS	1101				hypothetical protein
GPFNFPML_04174	CDS	1257				hypothetical protein
GPFNFPML_04175	CDS	1335				ISL3 family transposase IS1557
GPFNFPML_04176	CDS	300				PE family protein PE13
GPFNFPML_04177	CDS	264				hypothetical protein
GPFNFPML_04178	CDS	816				hypothetical protein
GPFNFPML_04179	CDS	231				hypothetical protein
GPFNFPML_04180	CDS	885				IS3 family transposase IS987
GPFNFPML_04181	CDS	327				IS3 family transposase IS987
GPFNFPML_04182	CDS	1170	moeZ_2		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
GPFNFPML_04183	CDS	741				putative PPE family protein PPE47/PPE48
GPFNFPML_04184	CDS	597				hypothetical protein
GPFNFPML_04185	CDS	273				hypothetical protein
GPFNFPML_04186	CDS	294	esxS			ESAT-6-like protein EsxS
GPFNFPML_04187	CDS	291	esxR		COG4842	ESAT-6-like protein EsxR
GPFNFPML_04188	CDS	168				hypothetical protein
GPFNFPML_04189	CDS	120				hypothetical protein
GPFNFPML_04190	CDS	273	sseC2			putative protein
GPFNFPML_04191	CDS	834	cysA1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
GPFNFPML_04192	rRNA	1159				23S ribosomal RNA (partial)
GPFNFPML_04193	CDS	174	rpmF			50S ribosomal protein L32
GPFNFPML_04194	CDS	363			COG3391	PE-PGRS family protein PE_PGRS18
GPFNFPML_04195	CDS	162				IS110 family transposase IS1547
GPFNFPML_04196	CDS	423				hypothetical protein
GPFNFPML_04197	CDS	492				hypothetical protein
GPFNFPML_04198	CDS	609				hypothetical protein
GPFNFPML_04199	CDS	333				hypothetical protein
GPFNFPML_04200	CDS	195				hypothetical protein
GPFNFPML_04201	CDS	438			COG3039	IS5 family transposase ISMt1
GPFNFPML_04202	CDS	408				hypothetical protein
GPFNFPML_04203	CDS	516				hypothetical protein
GPFNFPML_04204	CDS	300				IS256 family transposase ISMlu11
GPFNFPML_04205	CDS	726				hypothetical protein
GPFNFPML_04206	CDS	822				PPE family protein PPE18
GPFNFPML_04207	CDS	330				hypothetical protein
GPFNFPML_04208	CDS	210				hypothetical protein
GPFNFPML_04209	CDS	384				hypothetical protein
GPFNFPML_04210	CDS	267				hypothetical protein
GPFNFPML_04211	CDS	666				IS110 family transposase ISArsp3
GPFNFPML_04212	CDS	318	PE5_2			PE family immunomodulator PE5
GPFNFPML_04213	tRNA	75				tRNA-Ala(tgc)
GPFNFPML_04214	CDS	264				hypothetical protein
GPFNFPML_04215	CDS	270				hypothetical protein
GPFNFPML_04216	CDS	306	rplW_2		COG0089	50S ribosomal protein L23
GPFNFPML_04217	CDS	408				hypothetical protein
GPFNFPML_04218	CDS	114				hypothetical protein
GPFNFPML_04219	CDS	192				hypothetical protein
GPFNFPML_04220	CDS	216				hypothetical protein
GPFNFPML_04221	CDS	285				hypothetical protein
GPFNFPML_04222	CDS	225				hypothetical protein
GPFNFPML_04223	rRNA	522				16S ribosomal RNA (partial)
GPFNFPML_04224	CDS	402				hypothetical protein
GPFNFPML_04225	CDS	225				hypothetical protein
GPFNFPML_04226	tRNA	71				tRNA-Glu(ttc)
GPFNFPML_04227	CDS	198				hypothetical protein
GPFNFPML_04228	CDS	309				hypothetical protein
GPFNFPML_04229	CDS	153	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
GPFNFPML_04230	CDS	231				hypothetical protein
GPFNFPML_04231	CDS	141				hypothetical protein
GPFNFPML_04232	CDS	345	osmX		COG1732	Osmoprotectant-binding protein OsmX
